particle #,x,y,vx,vy,m,Omega,h,density,pressure,dvx/dt,dvy/dt,du/dt
particle 0,0.01,0.01,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 1,0.01,0.03,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 2,0.01,0.05,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 3,0.01,0.07,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 4,0.01,0.09,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 5,0.01,0.11,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 6,0.01,0.13,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 7,0.01,0.15,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 8,0.01,0.17,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 9,0.01,0.19,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 10,0.01,0.21,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 11,0.01,0.23,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 12,0.01,0.25,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 13,0.01,0.27,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 14,0.01,0.29,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 15,0.01,0.31,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 16,0.01,0.33,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 17,0.01,0.35,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 18,0.01,0.37,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 19,0.01,0.39,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 20,0.01,0.41,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 21,0.01,0.43,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 22,0.01,0.45,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 23,0.01,0.47,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 24,0.01,0.49,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 25,0.01,0.51,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 26,0.01,0.53,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 27,0.01,0.55,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 28,0.01,0.57,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 29,0.01,0.59,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 30,0.01,0.61,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 31,0.01,0.63,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 32,0.01,0.65,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 33,0.01,0.67,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 34,0.01,0.69,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 35,0.01,0.71,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 36,0.01,0.73,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 37,0.01,0.75,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 38,0.01,0.77,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 39,0.01,0.79,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 40,0.01,0.81,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 41,0.01,0.83,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 42,0.01,0.85,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 43,0.01,0.87,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 44,0.01,0.89,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 45,0.01,0.91,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 46,0.01,0.93,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 47,0.01,0.95,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 48,0.01,0.97,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 49,0.01,0.99,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 50,0.03,0.01,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 51,0.03,0.03,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 52,0.03,0.05,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 53,0.03,0.07,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 54,0.03,0.09,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 55,0.03,0.11,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 56,0.03,0.13,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 57,0.03,0.15,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 58,0.03,0.17,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 59,0.03,0.19,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 60,0.03,0.21,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 61,0.03,0.23,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 62,0.03,0.25,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 63,0.03,0.27,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 64,0.03,0.29,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 65,0.03,0.31,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 66,0.03,0.33,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 67,0.03,0.35,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 68,0.03,0.37,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 69,0.03,0.39,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 70,0.03,0.41,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 71,0.03,0.43,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 72,0.03,0.45,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 73,0.03,0.47,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 74,0.03,0.49,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 75,0.03,0.51,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 76,0.03,0.53,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 77,0.03,0.55,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 78,0.03,0.57,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 79,0.03,0.59,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 80,0.03,0.61,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 81,0.03,0.63,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 82,0.03,0.65,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 83,0.03,0.67,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 84,0.03,0.69,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 85,0.03,0.71,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 86,0.03,0.73,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 87,0.03,0.75,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 88,0.03,0.77,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 89,0.03,0.79,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 90,0.03,0.81,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 91,0.03,0.83,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 92,0.03,0.85,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 93,0.03,0.87,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 94,0.03,0.89,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 95,0.03,0.91,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 96,0.03,0.93,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 97,0.03,0.95,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 98,0.03,0.97,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 99,0.03,0.99,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 100,0.05,0.01,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 101,0.05,0.03,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 102,0.05,0.05,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 103,0.05,0.07,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 104,0.05,0.09,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 105,0.05,0.11,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 106,0.05,0.13,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 107,0.05,0.15,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 108,0.05,0.17,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 109,0.05,0.19,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 110,0.05,0.21,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 111,0.05,0.23,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 112,0.05,0.25,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 113,0.05,0.27,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 114,0.05,0.29,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 115,0.05,0.31,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 116,0.05,0.33,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 117,0.05,0.35,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 118,0.05,0.37,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 119,0.05,0.39,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 120,0.05,0.41,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 121,0.05,0.43,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 122,0.05,0.45,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 123,0.05,0.47,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 124,0.05,0.49,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 125,0.05,0.51,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 126,0.05,0.53,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 127,0.05,0.55,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 128,0.05,0.57,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 129,0.05,0.59,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 130,0.05,0.61,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 131,0.05,0.63,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 132,0.05,0.65,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 133,0.05,0.67,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 134,0.05,0.69,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 135,0.05,0.71,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 136,0.05,0.73,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 137,0.05,0.75,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 138,0.05,0.77,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 139,0.05,0.79,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 140,0.05,0.81,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 141,0.05,0.83,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 142,0.05,0.85,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 143,0.05,0.87,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 144,0.05,0.89,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 145,0.05,0.91,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 146,0.05,0.93,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 147,0.05,0.95,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 148,0.05,0.97,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 149,0.05,0.99,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 150,0.07,0.01,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 151,0.07,0.03,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 152,0.07,0.05,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 153,0.07,0.07,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 154,0.07,0.09,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 155,0.07,0.11,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 156,0.07,0.13,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 157,0.07,0.15,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 158,0.07,0.17,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 159,0.07,0.19,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 160,0.07,0.21,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 161,0.07,0.23,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 162,0.07,0.25,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 163,0.07,0.27,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 164,0.07,0.29,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 165,0.07,0.31,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 166,0.07,0.33,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 167,0.07,0.35,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 168,0.07,0.37,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 169,0.07,0.39,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 170,0.07,0.41,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 171,0.07,0.43,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 172,0.07,0.45,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 173,0.07,0.47,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 174,0.07,0.49,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 175,0.07,0.51,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 176,0.07,0.53,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 177,0.07,0.55,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 178,0.07,0.57,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 179,0.07,0.59,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 180,0.07,0.61,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 181,0.07,0.63,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 182,0.07,0.65,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 183,0.07,0.67,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 184,0.07,0.69,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 185,0.07,0.71,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 186,0.07,0.73,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 187,0.07,0.75,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 188,0.07,0.77,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 189,0.07,0.79,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 190,0.07,0.81,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 191,0.07,0.83,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 192,0.07,0.85,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 193,0.07,0.87,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 194,0.07,0.89,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 195,0.07,0.91,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 196,0.07,0.93,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 197,0.07,0.95,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 198,0.07,0.97,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 199,0.07,0.99,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 200,0.09,0.01,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 201,0.09,0.03,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 202,0.09,0.05,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 203,0.09,0.07,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 204,0.09,0.09,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 205,0.09,0.11,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 206,0.09,0.13,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 207,0.09,0.15,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 208,0.09,0.17,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 209,0.09,0.19,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 210,0.09,0.21,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 211,0.09,0.23,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 212,0.09,0.25,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 213,0.09,0.27,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 214,0.09,0.29,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 215,0.09,0.31,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 216,0.09,0.33,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 217,0.09,0.35,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 218,0.09,0.37,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 219,0.09,0.39,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 220,0.09,0.41,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 221,0.09,0.43,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 222,0.09,0.45,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 223,0.09,0.47,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 224,0.09,0.49,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 225,0.09,0.51,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 226,0.09,0.53,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 227,0.09,0.55,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 228,0.09,0.57,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 229,0.09,0.59,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 230,0.09,0.61,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 231,0.09,0.63,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 232,0.09,0.65,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 233,0.09,0.67,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 234,0.09,0.69,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 235,0.09,0.71,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 236,0.09,0.73,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 237,0.09,0.75,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 238,0.09,0.77,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 239,0.09,0.79,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 240,0.09,0.81,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 241,0.09,0.83,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 242,0.09,0.85,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 243,0.09,0.87,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 244,0.09,0.89,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 245,0.09,0.91,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 246,0.09,0.93,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 247,0.09,0.95,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 248,0.09,0.97,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 249,0.09,0.99,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 250,0.11,0.01,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 251,0.11,0.03,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 252,0.11,0.05,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 253,0.11,0.07,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 254,0.11,0.09,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 255,0.11,0.11,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 256,0.11,0.13,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 257,0.11,0.15,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 258,0.11,0.17,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 259,0.11,0.19,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 260,0.11,0.21,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 261,0.11,0.23,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 262,0.11,0.25,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 263,0.11,0.27,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 264,0.11,0.29,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 265,0.11,0.31,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 266,0.11,0.33,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 267,0.11,0.35,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 268,0.11,0.37,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 269,0.11,0.39,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 270,0.11,0.41,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 271,0.11,0.43,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 272,0.11,0.45,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 273,0.11,0.47,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 274,0.11,0.49,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 275,0.11,0.51,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 276,0.11,0.53,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 277,0.11,0.55,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 278,0.11,0.57,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 279,0.11,0.59,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 280,0.11,0.61,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 281,0.11,0.63,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 282,0.11,0.65,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 283,0.11,0.67,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 284,0.11,0.69,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 285,0.11,0.71,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 286,0.11,0.73,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 287,0.11,0.75,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 288,0.11,0.77,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 289,0.11,0.79,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 290,0.11,0.81,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 291,0.11,0.83,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 292,0.11,0.85,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 293,0.11,0.87,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 294,0.11,0.89,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 295,0.11,0.91,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 296,0.11,0.93,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 297,0.11,0.95,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 298,0.11,0.97,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 299,0.11,0.99,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 300,0.13,0.01,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 301,0.13,0.03,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 302,0.13,0.05,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 303,0.13,0.07,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 304,0.13,0.09,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 305,0.13,0.11,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 306,0.13,0.13,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 307,0.13,0.15,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 308,0.13,0.17,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 309,0.13,0.19,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 310,0.13,0.21,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 311,0.13,0.23,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 312,0.13,0.25,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 313,0.13,0.27,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 314,0.13,0.29,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 315,0.13,0.31,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 316,0.13,0.33,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
