particle #,x,y,vx,vy,m,Omega,h,density,pressure,dvx/dt,dvy/dt,du/dt
particle 175,0.07,0.51,3.31713e-16,1.12958e-15,0.43,0.991062,0.0240029,1074.74,716.491,-2.16558e-14,-1.81276e-14,4.88348e-14
particle 176,0.07,0.53,3.16045e-16,-5.92431e-16,0.43,0.991062,0.0240029,1074.74,716.491,-2.72189e-14,-1.9119e-14,5.14964e-14
particle 177,0.07,0.55,3.28523e-16,-2.53058e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.36969e-14,3.08806e-15,7.16427e-14
particle 178,0.07,0.57,5.49785e-16,-6.62673e-15,0.43,0.991062,0.0240029,1074.74,716.491,-2.22322e-14,5.27356e-16,-1.52699e-13
particle 179,0.07,0.59,5.984e-16,6.6352e-15,0.43,0.991062,0.0240029,1074.74,716.491,-2.07409e-14,6.19965e-15,-1.53872e-13
particle 180,0.07,0.61,5.49602e-16,2.58458e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.12473e-14,1.28061e-14,6.71301e-14
particle 181,0.07,0.63,7.88049e-16,6.9645e-16,0.43,0.991062,0.0240029,1074.74,716.491,-2.3492e-14,3.77838e-14,3.68129e-14
particle 182,0.07,0.65,5.85435e-16,-6.32176e-16,0.43,0.991062,0.0240029,1074.74,716.491,-3.852e-14,-3.7315e-14,3.96465e-14
particle 183,0.07,0.67,3.49487e-16,-2.70983e-15,0.43,0.991062,0.0240029,1074.74,716.491,-7.91914e-15,-1.44373e-14,6.87134e-14
particle 184,0.07,0.69,5.48679e-16,-6.6447e-15,0.43,0.991062,0.0240029,1074.74,716.491,-2.22322e-14,-7.48013e-15,-1.55172e-13
particle 185,0.07,0.71,5.984e-16,6.6352e-15,0.43,0.991062,0.0240029,1074.74,716.491,-2.07409e-14,6.19965e-15,-1.54221e-13
particle 186,0.07,0.73,5.49602e-16,2.58458e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.12473e-14,1.28061e-14,6.71257e-14
particle 187,0.07,0.75,7.88049e-16,6.9645e-16,0.43,0.991062,0.0240029,1074.74,716.491,-2.3492e-14,3.77838e-14,3.68129e-14
particle 188,0.07,0.77,5.85435e-16,-6.32176e-16,0.43,0.991062,0.0240029,1074.74,716.491,-3.852e-14,-3.7315e-14,3.96465e-14
particle 189,0.07,0.79,3.49487e-16,-2.70983e-15,0.43,0.991062,0.0240029,1074.74,716.491,-7.91914e-15,-1.44373e-14,6.87134e-14
particle 190,0.07,0.81,5.48679e-16,-6.6447e-15,0.43,0.991062,0.0240029,1074.74,716.491,-2.22322e-14,-7.48013e-15,-1.55172e-13
particle 191,0.07,0.83,5.984e-16,6.6352e-15,0.43,0.991062,0.0240029,1074.74,716.491,-2.07409e-14,6.19965e-15,-1.54221e-13
particle 192,0.07,0.85,5.49602e-16,2.58458e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.12473e-14,1.28061e-14,6.71239e-14
particle 193,0.07,0.87,7.88049e-16,6.96528e-16,0.43,0.991062,0.0240029,1074.74,716.491,-2.3492e-14,3.78116e-14,3.67483e-14
particle 194,0.07,0.89,6.05657e-16,-6.34666e-16,0.43,0.991062,0.0240029,1074.74,716.491,-3.14147e-14,-3.81616e-14,3.95468e-14
particle 195,0.07,0.91,3.41898e-16,-2.75771e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.14694e-14,-1.93211e-14,6.7175e-14
particle 196,0.07,0.93,6.11961e-16,-6.55069e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.87628e-14,-7.48013e-15,-1.55743e-13
particle 197,0.07,0.95,5.77965e-16,6.70382e-15,0.43,0.991062,0.0240029,1074.74,716.491,-2.38856e-14,1.29817e-14,-1.49912e-13
particle 198,0.07,0.97,3.81572e-16,2.35564e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.07617e-14,-6.89353e-15,6.83761e-14
particle 199,0.07,0.99,2.1958e-16,8.74397e-16,0.43,0.991062,0.0240029,1074.74,716.491,-3.90447e-15,3.18838e-14,3.85286e-14
particle 200,0.09,0.01,1.57466e-16,-3.89651e-16,0.43,0.991062,0.0240029,1074.74,716.491,7.35839e-16,2.62774e-14,2.64114e-14
particle 201,0.09,0.03,3.84371e-16,-8.0705e-16,0.43,0.991062,0.0240029,1074.74,716.491,8.38753e-15,5.01256e-15,6.08086e-15
particle 202,0.09,0.05,1.26405e-16,-4.49767e-16,0.43,0.991062,0.0240029,1074.74,716.491,-6.57807e-15,2.78666e-14,-1.44895e-14
particle 203,0.09,0.07,1.39485e-16,5.70861e-16,0.43,0.991062,0.0240029,1074.74,716.491,-5.61226e-15,-2.4511e-14,-4.76952e-15
particle 204,0.09,0.09,4.95699e-16,3.71174e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.4357e-15,-4.27056e-15,1.49716e-14
particle 205,0.09,0.11,3.59477e-16,2.17502e-16,0.43,0.991062,0.0240029,1074.74,716.491,-9.10688e-15,-6.05224e-15,1.47336e-14
particle 206,0.09,0.13,4.17514e-16,-9.66703e-17,0.43,0.991062,0.0240029,1074.74,716.491,1.55773e-16,-4.14096e-15,3.42929e-14
particle 207,0.09,0.15,3.79769e-16,-1.71836e-15,0.43,0.991062,0.0240029,1074.74,716.491,-2.2482e-15,4.57967e-16,4.26769e-15
particle 208,0.09,0.17,2.44832e-16,8.97479e-17,0.43,0.991062,0.0240029,1074.74,716.491,-5.55112e-17,-4.02456e-15,-3.24597e-14
particle 209,0.09,0.19,8.05923e-17,1.09041e-15,0.43,0.991062,0.0240029,1074.74,716.491,-6.53408e-16,-6.77988e-15,2.35784e-14
particle 210,0.09,0.21,3.90119e-16,-1.11407e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.249e-15,1.31145e-14,2.71782e-14
particle 211,0.09,0.23,2.07779e-16,-2.18998e-16,0.43,0.991062,0.0240029,1074.74,716.491,3.27516e-15,-5.31519e-15,-2.78449e-14
particle 212,0.09,0.25,2.63637e-17,1.3861e-15,0.43,0.991062,0.0240029,1074.74,716.491,3.68511e-16,-3.5551e-14,1.32932e-14
particle 213,0.09,0.27,4.36919e-16,-7.55969e-16,0.43,0.991062,0.0240029,1074.74,716.491,-9.39841e-16,-2.2012e-16,7.03004e-14
particle 214,0.09,0.29,4.35388e-16,-3.2649e-15,0.43,0.991062,0.0240029,1074.74,716.491,-8.02136e-15,6.91114e-15,-4.99743e-14
particle 215,0.09,0.31,2.08267e-16,3.12372e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.34095e-14,-1.06322e-14,-4.14945e-14
particle 216,0.09,0.33,4.40764e-16,1.91207e-17,0.43,0.991062,0.0240029,1074.74,716.491,-3.11933e-15,-6.43729e-16,9.01867e-14
particle 217,0.09,0.35,4.20298e-16,-3.06047e-15,0.43,0.991062,0.0240029,1074.74,716.491,-8.99281e-15,1.13659e-14,-3.75984e-14
particle 218,0.09,0.37,3.20097e-16,3.20867e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.26964e-14,-1.32038e-14,-3.75799e-14
particle 219,0.09,0.39,4.57328e-16,6.09002e-17,0.43,0.991062,0.0240029,1074.74,716.491,-3.23489e-15,5.43247e-15,9.15284e-14
particle 220,0.09,0.41,4.29937e-16,-3.06016e-15,0.43,0.991062,0.0240029,1074.74,716.491,-8.99281e-15,1.13659e-14,-3.77379e-14
particle 221,0.09,0.43,3.20086e-16,3.22988e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.26947e-14,-1.31336e-14,-3.81179e-14
particle 222,0.09,0.45,4.38994e-16,7.59476e-17,0.43,0.991062,0.0240029,1074.74,716.491,-9.83996e-15,6.80675e-15,8.96693e-14
particle 223,0.09,0.47,4.19113e-16,-2.96061e-15,0.43,0.991062,0.0240029,1074.74,716.491,-8.40994e-15,1.59456e-14,-4.72092e-14
particle 224,0.09,0.49,3.63796e-16,3.80974e-15,0.43,0.991062,0.0240029,1074.74,716.491,-9.14056e-15,9.39077e-15,-5.85029e-14
particle 225,0.09,0.51,1.73529e-16,1.21762e-15,0.43,0.991062,0.0240029,1074.74,716.491,-2.11848e-15,-2.14041e-14,6.37453e-14
particle 226,0.09,0.53,1.99445e-16,-4.39436e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.85523e-14,-1.71587e-14,6.91359e-14
particle 227,0.09,0.55,2.79558e-16,-2.54748e-15,0.43,0.991062,0.0240029,1074.74,716.491,-5.05488e-16,1.20569e-14,8.75342e-14
particle 228,0.09,0.57,2.2753e-16,-6.54077e-15,0.43,0.991062,0.0240029,1074.74,716.491,-5.13478e-15,-1.7486e-14,-1.36406e-13
particle 229,0.09,0.59,1.88028e-16,6.84426e-15,0.43,0.991062,0.0240029,1074.74,716.491,-4.42444e-15,2.11163e-14,-1.3286e-13
particle 230,0.09,0.61,5.15762e-16,2.65544e-15,0.43,0.991062,0.0240029,1074.74,716.491,-5.71927e-15,3.34374e-15,8.97526e-14
particle 231,0.09,0.63,5.02401e-16,6.89827e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.39977e-14,1.20137e-14,6.32958e-14
particle 232,0.09,0.65,3.44064e-16,-6.45377e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.52937e-14,-1.0242e-14,6.4792e-14
particle 233,0.09,0.67,3.54379e-16,-2.76901e-15,0.43,0.991062,0.0240029,1074.74,716.491,-4.14711e-15,-2.0458e-15,8.58556e-14
particle 234,0.09,0.69,2.48387e-16,-6.59386e-15,0.43,0.991062,0.0240029,1074.74,716.491,-4.91274e-15,-1.83742e-14,-1.39117e-13
particle 235,0.09,0.71,1.88028e-16,6.84426e-15,0.43,0.991062,0.0240029,1074.74,716.491,-4.42444e-15,2.11163e-14,-1.33623e-13
particle 236,0.09,0.73,5.15762e-16,2.65544e-15,0.43,0.991062,0.0240029,1074.74,716.491,-5.71927e-15,3.34374e-15,8.97091e-14
particle 237,0.09,0.75,5.02401e-16,6.89827e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.39977e-14,1.20137e-14,6.32958e-14
particle 238,0.09,0.77,3.44064e-16,-6.45377e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.52937e-14,-1.0242e-14,6.4792e-14
particle 239,0.09,0.79,3.54379e-16,-2.76901e-15,0.43,0.991062,0.0240029,1074.74,716.491,-4.14711e-15,-2.0458e-15,8.58556e-14
particle 240,0.09,0.81,2.48387e-16,-6.59386e-15,0.43,0.991062,0.0240029,1074.74,716.491,-4.91274e-15,-1.83742e-14,-1.39117e-13
particle 241,0.09,0.83,1.88028e-16,6.84426e-15,0.43,0.991062,0.0240029,1074.74,716.491,-4.42444e-15,2.11163e-14,-1.33623e-13
particle 242,0.09,0.85,5.15762e-16,2.65544e-15,0.43,0.991062,0.0240029,1074.74,716.491,-5.71927e-15,3.34374e-15,8.97054e-14
particle 243,0.09,0.87,5.024e-16,6.89827e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.39977e-14,1.20137e-14,6.32532e-14
particle 244,0.09,0.89,3.44055e-16,-6.40404e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.52945e-14,-1.02701e-14,6.47899e-14
particle 245,0.09,0.91,3.51817e-16,-2.76239e-15,0.43,0.991062,0.0240029,1074.74,716.491,-4.14886e-15,-1.1585e-15,8.51262e-14
particle 246,0.09,0.93,2.48387e-16,-6.51225e-15,0.43,0.991062,0.0240029,1074.74,716.491,-4.91274e-15,-1.83464e-14,-1.3776e-13
particle 247,0.09,0.95,1.46169e-16,6.75464e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.06894e-14,1.86361e-14,-1.3043e-13
particle 248,0.09,0.97,3.18088e-16,2.5468e-15,0.43,0.991062,0.0240029,1074.74,716.491,-4.11683e-15,-9.75948e-16,8.689e-14
particle 249,0.09,0.99,1.86002e-16,7.43433e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.63374e-15,4.2004e-14,5.2709e-14
particle 250,0.11,0.01,3.54092e-16,-5.95053e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.03595e-14,2.10004e-14,2.72691e-14
particle 251,0.11,0.03,2.43759e-16,-8.3505e-16,0.43,0.991062,0.0240029,1074.74,716.491,-3.12213e-15,-1.12755e-14,5.73058e-15
particle 252,0.11,0.05,1.10132e-16,-5.1925e-16,0.43,0.991062,0.0240029,1074.74,716.491,2.23514e-16,1.89855e-14,-2.02249e-14
particle 253,0.11,0.07,-1.18919e-16,7.8485e-16,0.43,0.991062,0.0240029,1074.74,716.491,1.05126e-15,-1.76681e-14,-1.04608e-14
particle 254,0.11,0.09,2.39103e-16,3.71889e-16,0.43,0.991062,0.0240029,1074.74,716.491,-3.17124e-15,1.31484e-15,1.84277e-14
particle 255,0.11,0.11,1.62846e-16,1.10259e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.03943e-16,-3.86836e-15,1.83497e-14
particle 256,0.11,0.13,2.73753e-16,-4.22639e-17,0.43,0.991062,0.0240029,1074.74,716.491,5.7859e-15,-3.65737e-15,3.5263e-14
particle 257,0.11,0.15,2.40826e-16,-1.69998e-15,0.43,0.991062,0.0240029,1074.74,716.491,-2.99238e-15,9.3242e-16,3.07803e-15
particle 258,0.11,0.17,4.47602e-17,2.29726e-17,0.43,0.991062,0.0240029,1074.74,716.491,-2.62923e-16,-3.08743e-15,-3.88079e-14
particle 259,0.11,0.19,-1.18032e-16,1.23443e-15,0.43,0.991062,0.0240029,1074.74,716.491,-2.08773e-15,-9.41217e-15,1.71539e-14
particle 260,0.11,0.21,1.54376e-16,-1.19524e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.09235e-14,5.91804e-15,2.38165e-14
particle 261,0.11,0.23,-2.52837e-16,-5.23608e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.41336e-14,-9.03746e-15,-3.74471e-14
particle 262,0.11,0.25,-1.58074e-18,1.53922e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.42773e-15,-2.92327e-14,7.01337e-15
particle 263,0.11,0.27,2.79935e-16,-8.03689e-16,0.43,0.991062,0.0240029,1074.74,716.491,1.48173e-15,-4.83801e-15,7.10016e-14
particle 264,0.11,0.29,3.00134e-16,-3.26399e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.69309e-15,5.05151e-15,-4.93242e-14
particle 265,0.11,0.31,4.36369e-17,3.08719e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.05855e-14,-1.5604e-14,-3.89492e-14
particle 266,0.11,0.33,1.67975e-16,-5.05158e-17,0.43,0.991062,0.0240029,1074.74,716.491,-5.1019e-15,3.43038e-15,8.98759e-14
particle 267,0.11,0.35,2.39459e-16,-2.99443e-15,0.43,0.991062,0.0240029,1074.74,716.491,-5.07927e-15,1.21847e-14,-3.65342e-14
particle 268,0.11,0.37,-4.37007e-18,3.13295e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.05854e-14,-1.05246e-14,-3.29324e-14
particle 269,0.11,0.39,1.76661e-16,-6.56866e-17,0.43,0.991062,0.0240029,1074.74,716.491,1.97698e-15,8.08077e-16,9.16262e-14
particle 270,0.11,0.41,2.39459e-16,-2.99435e-15,0.43,0.991062,0.0240029,1074.74,716.491,-5.07927e-15,1.21847e-14,-3.63846e-14
particle 271,0.11,0.43,-3.16895e-18,3.1409e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.05921e-14,-9.41775e-15,-3.32549e-14
particle 272,0.11,0.45,2.05917e-16,-4.4067e-17,0.43,0.991062,0.0240029,1074.74,716.491,4.10547e-15,3.49602e-15,9.02752e-14
particle 273,0.11,0.47,2.99028e-16,-2.90168e-15,0.43,0.991062,0.0240029,1074.74,716.491,-4.52416e-15,1.63758e-14,-4.62043e-14
particle 274,0.11,0.49,2.11941e-16,3.69518e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.1625e-15,3.75926e-15,-5.51253e-14
particle 275,0.11,0.51,1.59992e-16,1.09468e-15,0.43,0.991062,0.0240029,1074.74,716.491,-6.29488e-15,-1.75803e-14,6.37732e-14
particle 276,0.11,0.53,9.33485e-17,-4.30111e-16,0.43,0.991062,0.0240029,1074.74,716.491,8.83709e-15,-1.45663e-14,6.97599e-14
particle 277,0.11,0.55,2.2824e-16,-2.52096e-15,0.43,0.991062,0.0240029,1074.74,716.491,5.5959e-15,1.04307e-14,8.90002e-14
particle 278,0.11,0.57,3.71474e-16,-6.66157e-15,0.43,0.991062,0.0240029,1074.74,716.491,2.96985e-15,-1.41831e-14,-1.37367e-13
particle 279,0.11,0.59,9.50218e-17,6.73329e-15,0.43,0.991062,0.0240029,1074.74,716.491,3.9828e-15,1.96717e-14,-1.368e-13
particle 280,0.11,0.61,2.84023e-16,2.66254e-15,0.43,0.991062,0.0240029,1074.74,716.491,4.91286e-15,-8.1873e-16,8.85096e-14
particle 281,0.11,0.63,2.71941e-16,6.3859e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.33182e-15,1.88185e-14,6.30875e-14
particle 282,0.11,0.65,9.52609e-17,-5.87636e-16,0.43,0.991062,0.0240029,1074.74,716.491,-5.74039e-15,-1.08916e-14,6.45178e-14
particle 283,0.11,0.67,2.47333e-16,-2.75506e-15,0.43,0.991062,0.0240029,1074.74,716.491,6.2381e-15,-5.12436e-15,8.75164e-14
particle 284,0.11,0.69,3.71474e-16,-6.74508e-15,0.43,0.991062,0.0240029,1074.74,716.491,3.13638e-15,-2.21767e-14,-1.39308e-13
particle 285,0.11,0.71,9.50218e-17,6.73329e-15,0.43,0.991062,0.0240029,1074.74,716.491,3.9828e-15,1.96717e-14,-1.37366e-13
particle 286,0.11,0.73,2.84023e-16,2.66254e-15,0.43,0.991062,0.0240029,1074.74,716.491,4.91286e-15,-8.1873e-16,8.84647e-14
particle 287,0.11,0.75,2.71941e-16,6.3859e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.33182e-15,1.88185e-14,6.30875e-14
particle 288,0.11,0.77,9.52609e-17,-5.87636e-16,0.43,0.991062,0.0240029,1074.74,716.491,-5.74039e-15,-1.08916e-14,6.45178e-14
particle 289,0.11,0.79,2.47333e-16,-2.75506e-15,0.43,0.991062,0.0240029,1074.74,716.491,6.2381e-15,-5.12436e-15,8.75164e-14
particle 290,0.11,0.81,3.71474e-16,-6.74508e-15,0.43,0.991062,0.0240029,1074.74,716.491,3.13638e-15,-2.21767e-14,-1.39308e-13
particle 291,0.11,0.83,9.50218e-17,6.73329e-15,0.43,0.991062,0.0240029,1074.74,716.491,3.9828e-15,1.96717e-14,-1.37366e-13
particle 292,0.11,0.85,2.84022e-16,2.66254e-15,0.43,0.991062,0.0240029,1074.74,716.491,4.91246e-15,-8.18927e-16,8.84646e-14
particle 293,0.11,0.87,2.71939e-16,6.38589e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.33214e-15,1.88183e-14,6.3076e-14
particle 294,0.11,0.89,9.52434e-17,-5.87842e-16,0.43,0.991062,0.0240029,1074.74,716.491,-5.74197e-15,-1.09062e-14,6.45195e-14
particle 295,0.11,0.91,2.47139e-16,-2.75445e-15,0.43,0.991062,0.0240029,1074.74,716.491,6.23372e-15,-4.32164e-15,8.73874e-14
particle 296,0.11,0.93,3.70368e-16,-6.74097e-15,0.43,0.991062,0.0240029,1074.74,716.491,3.13638e-15,-2.22322e-14,-1.37706e-13
particle 297,0.11,0.95,5.94618e-17,6.63829e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.96617e-15,1.9954e-14,-1.35411e-13
particle 298,0.11,0.97,1.2986e-16,2.52387e-15,0.43,0.991062,0.0240029,1074.74,716.491,2.09485e-15,1.436e-15,8.52858e-14
particle 299,0.11,0.99,1.03048e-16,6.67906e-16,0.43,0.991062,0.0240029,1074.74,716.491,-5.45865e-15,3.64228e-14,5.49156e-14
particle 300,0.13,0.01,2.77112e-17,-6.11786e-17,0.43,0.991062,0.0240029,1074.74,716.491,1.27544e-15,3.5056e-14,4.78394e-14
particle 301,0.13,0.03,1.1397e-16,-6.44605e-16,0.43,0.991062,0.0240029,1074.74,716.491,-6.80521e-16,1.15252e-14,3.14139e-14
particle 302,0.13,0.05,1.45109e-16,-7.17322e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.3739e-14,1.37251e-14,5.56805e-15
particle 303,0.13,0.07,8.51426e-17,4.83805e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.51648e-14,-1.51874e-14,9.28598e-15
particle 304,0.13,0.09,-3.08419e-16,3.82184e-16,0.43,0.991062,0.0240029,1074.74,716.491,-7.57727e-15,-6.66134e-16,3.64606e-14
particle 305,0.13,0.11,-5.84625e-17,1.12027e-16,0.43,0.991062,0.0240029,1074.74,716.491,-6.41154e-15,-8.28504e-15,3.64247e-14
particle 306,0.13,0.13,-5.75404e-17,-1.68012e-17,0.43,0.991062,0.0240029,1074.74,716.491,-3.02567e-18,-1.03127e-14,5.28053e-14
particle 307,0.13,0.15,1.11158e-16,-1.42724e-15,0.43,0.991062,0.0240029,1074.74,716.491,-7.21645e-15,2.28983e-15,2.84339e-14
particle 308,0.13,0.17,3.67998e-16,7.05896e-17,0.43,0.991062,0.0240029,1074.74,716.491,-7.85483e-15,-5.64826e-15,-8.48045e-15
particle 309,0.13,0.19,2.99995e-16,9.0768e-16,0.43,0.991062,0.0240029,1074.74,716.491,-5.74642e-15,-1.13387e-14,4.0046e-14
particle 310,0.13,0.21,1.84903e-16,-1.08545e-15,0.43,0.991062,0.0240029,1074.74,716.491,-4.21885e-15,2.8727e-15,4.31283e-14
particle 311,0.13,0.23,3.1949e-16,-2.92629e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.08247e-15,5.39846e-15,-1.2925e-14
particle 312,0.13,0.25,3.65648e-16,1.34797e-15,0.43,0.991062,0.0240029,1074.74,716.491,-5.72643e-15,-2.59836e-14,2.96512e-14
particle 313,0.13,0.27,1.49738e-16,-7.76195e-16,0.43,0.991062,0.0240029,1074.74,716.491,5.41034e-15,-2.23532e-15,8.74543e-14
particle 314,0.13,0.29,2.15521e-16,-3.12154e-15,0.43,0.991062,0.0240029,1074.74,716.491,-3.60822e-16,-3.98293e-15,-2.93404e-14
particle 315,0.13,0.31,-2.54405e-17,2.7889e-15,0.43,0.991062,0.0240029,1074.74,716.491,-5.13299e-15,-9.64417e-15,-2.01926e-14
particle 316,0.13,0.33,4.12732e-17,-7.00199e-17,0.43,0.991062,0.0240029,1074.74,716.491,-6.11467e-15,3.39584e-15,1.03232e-13
particle 317,0.13,0.35,1.44181e-16,-2.71705e-15,0.43,0.991062,0.0240029,1074.74,716.491,-5.55112e-15,9.38138e-15,-1.84043e-14
particle 318,0.13,0.37,-3.66098e-17,2.76277e-15,0.43,0.991062,0.0240029,1074.74,716.491,-7.24787e-15,-9.67465e-15,-1.46968e-14
particle 319,0.13,0.39,-9.29232e-18,-1.01188e-16,0.43,0.991062,0.0240029,1074.74,716.491,-2.55001e-15,3.66549e-15,1.03777e-13
particle 320,0.13,0.41,1.44181e-16,-2.71705e-15,0.43,0.991062,0.0240029,1074.74,716.491,-5.55112e-15,9.38138e-15,-1.87774e-14
particle 321,0.13,0.43,-3.65638e-17,2.76438e-15,0.43,0.991062,0.0240029,1074.74,716.491,-7.24265e-15,-8.83937e-15,-1.50137e-14
particle 322,0.13,0.45,-9.1244e-18,-5.16482e-17,0.43,0.991062,0.0240029,1074.74,716.491,-2.53907e-15,6.27998e-15,1.03876e-13
particle 323,0.13,0.47,1.91267e-16,-2.72483e-15,0.43,0.991062,0.0240029,1074.74,716.491,3.4972e-15,1.40027e-14,-2.66327e-14
particle 324,0.13,0.49,1.77217e-16,3.50507e-15,0.43,0.991062,0.0240029,1074.74,716.491,-4.26935e-15,6.33078e-15,-3.31944e-14
particle 325,0.13,0.51,7.44836e-17,1.04659e-15,0.43,0.991062,0.0240029,1074.74,716.491,2.29631e-15,-2.04596e-14,8.04215e-14
particle 326,0.13,0.53,-1.05785e-16,-4.37797e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.13779e-15,-9.29802e-15,8.35721e-14
particle 327,0.13,0.55,1.04215e-16,-2.40079e-15,0.43,0.991062,0.0240029,1074.74,716.491,-6.79192e-15,6.38788e-15,1.0749e-13
particle 328,0.13,0.57,3.65233e-16,-6.44546e-15,0.43,0.991062,0.0240029,1074.74,716.491,-3.4972e-15,-1.29063e-14,-1.10519e-13
particle 329,0.13,0.59,2.70602e-16,6.58613e-15,0.43,0.991062,0.0240029,1074.74,716.491,-3.16746e-15,2.14395e-14,-1.13852e-13
particle 330,0.13,0.61,2.15884e-16,2.67828e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.47765e-15,-9.05356e-16,1.05429e-13
particle 331,0.13,0.63,2.99067e-16,6.66335e-16,0.43,0.991062,0.0240029,1074.74,716.491,6.53224e-15,1.12875e-14,7.97589e-14
particle 332,0.13,0.65,3.68598e-17,-5.97915e-16,0.43,0.991062,0.0240029,1074.74,716.491,3.03035e-15,-1.06279e-14,7.94802e-14
particle 333,0.13,0.67,1.10626e-16,-2.57807e-15,0.43,0.991062,0.0240029,1074.74,716.491,-2.80998e-15,-3.5028e-16,1.05702e-13
particle 334,0.13,0.69,3.16093e-16,-6.44293e-15,0.43,0.991062,0.0240029,1074.74,716.491,-3.44169e-15,-1.73472e-14,-1.12671e-13
particle 335,0.13,0.71,2.70602e-16,6.58613e-15,0.43,0.991062,0.0240029,1074.74,716.491,-3.16723e-15,2.14396e-14,-1.14021e-13
particle 336,0.13,0.73,2.15884e-16,2.67828e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.47764e-15,-9.05353e-16,1.05435e-13
particle 337,0.13,0.75,2.99067e-16,6.66335e-16,0.43,0.991062,0.0240029,1074.74,716.491,6.53224e-15,1.12875e-14,7.97593e-14
particle 338,0.13,0.77,3.68598e-17,-5.97915e-16,0.43,0.991062,0.0240029,1074.74,716.491,3.03035e-15,-1.06279e-14,7.94802e-14
particle 339,0.13,0.79,1.10626e-16,-2.57807e-15,0.43,0.991062,0.0240029,1074.74,716.491,-2.80998e-15,-3.5028e-16,1.05702e-13
particle 340,0.13,0.81,3.16093e-16,-6.44293e-15,0.43,0.991062,0.0240029,1074.74,716.491,-3.44169e-15,-1.73472e-14,-1.12671e-13
particle 341,0.13,0.83,2.70602e-16,6.58613e-15,0.43,0.991062,0.0240029,1074.74,716.491,-3.16724e-15,2.14396e-14,-1.14021e-13
particle 342,0.13,0.85,2.15884e-16,2.6782e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.47761e-15,-9.33093e-16,1.05452e-13
particle 343,0.13,0.87,2.99066e-16,6.66334e-16,0.43,0.991062,0.0240029,1074.74,716.491,6.5318e-15,1.12873e-14,7.97834e-14
particle 344,0.13,0.89,3.69346e-17,-5.98668e-16,0.43,0.991062,0.0240029,1074.74,716.491,3.03309e-15,-1.0682e-14,7.95812e-14
particle 345,0.13,0.91,1.09778e-16,-2.58398e-15,0.43,0.991062,0.0240029,1074.74,716.491,-3.23057e-15,-5.1894e-16,1.06123e-13
particle 346,0.13,0.93,3.15777e-16,-6.46576e-15,0.43,0.991062,0.0240029,1074.74,716.491,-3.44169e-15,-1.73472e-14,-1.11502e-13
particle 347,0.13,0.95,2.3331e-16,6.46663e-15,0.43,0.991062,0.0240029,1074.74,716.491,-4.77679e-15,2.12316e-14,-1.14224e-13
particle 348,0.13,0.97,1.08913e-16,2.49625e-15,0.43,0.991062,0.0240029,1074.74,716.491,-2.02624e-15,-2.96989e-15,9.87523e-14
particle 349,0.13,0.99,1.11845e-16,8.25009e-16,0.43,0.991062,0.0240029,1074.74,716.491,-3.56917e-15,3.97742e-14,7.02486e-14
particle 350,0.15,0.01,-1.26295e-15,-4.84805e-16,0.43,0.991062,0.0240029,1074.74,716.491,1.8735e-14,2.41057e-14,2.13618e-14
